factor,factor_bin,metric,method,prefix,n,mean,std,iqr,q05,q95,std_p90,unpredictable
noise,0.012924172211646637,recall_region_2,λ=2,divtree_lambda2_region2,494,0.4899260217233884,0.4600878315668822,0.9923801973220577,0.0,1.0,0.4617353153248416,False
dispersion,0.02248574717690055,fnr_region_2,λ=4,divtree_lambda4_region2,27,0.48183289718900624,0.4600474204044041,0.9392550270174507,0.0,0.9982440342188204,0.46444913408922456,False
dispersion,0.02248574717690055,recall_region_2,λ=4,divtree_lambda4_region2,27,0.5181671028109938,0.4600474204044041,0.9392550270174507,0.0017559657811796491,1.0,0.4644491340892246,False
dispersion,0.5172064705241997,fnr_region_2,λ=0,divtree_lambda0,902,0.5567630809684133,0.46000227543239336,0.9991410388105795,0.0,1.0,0.472027492752479,False
dispersion,0.5172064705241997,recall_region_2,λ=0,divtree_lambda0,902,0.4432369190315867,0.46000227543239336,0.9991410388105795,0.0,1.0,0.472027492752479,False
data_size,4496.35407866857,fnr_region_2,λ=8,divtree_lambda8_region2,458,0.5160932699264468,0.45999800282428843,0.9539253289313978,0.0,1.0,0.4607771654598311,False
data_size,4496.35407866857,recall_region_2,λ=8,divtree_lambda8_region2,458,0.48390673007355317,0.45999800282428843,0.9539253289313978,0.0,1.0,0.4607771654598311,False
dispersion,0.330466384177277,fnr_region_2,λ=2,divtree_lambda2_region2,1021,0.5567018128073651,0.4599844846124192,1.0,0.0,1.0,0.46770664313895816,False
dispersion,0.330466384177277,recall_region_2,λ=2,divtree_lambda2_region2,1021,0.4432981871926349,0.4599844846124192,1.0,0.0,1.0,0.46770664313895816,False
noise,5.140640682151394,recall_region_2,λ=0,divtree_lambda0,454,0.39381437250090756,0.4599765334117245,0.9532599350907819,0.0,1.0,0.4678039898912517,False
noise,5.140640682151394,fnr_region_2,λ=0,divtree_lambda0,454,0.6061856274990923,0.45997653341172445,0.9532599350907818,0.0,1.0,0.4678039898912517,False
data_size,56603.25340302813,fnr_region_2,λ=4,divtree_lambda4_region2,513,0.5275699191056973,0.459970669698225,0.9968911917098445,0.0,1.0,0.46165409345198155,False
data_size,56603.25340302813,recall_region_2,λ=4,divtree_lambda4_region2,513,0.4724300808943027,0.459970669698225,0.9968911917098445,0.0,1.0,0.4616540934519816,False
noise,1.2915350821512999,recall_region_2,TwoStep (recall),twostep_recall,493,0.40487352949707367,0.4599085872965843,1.0,0.0,1.0,0.4717900250831959,False
noise,1.2915350821512999,fnr_region_2,TwoStep (recall),twostep_recall,493,0.5951264705029264,0.45990858729658424,1.0,0.0,1.0,0.4717900250831958,False
noise,3.2437464635937765,fnr_region_2,λ=0,divtree_lambda0,504,0.5959095142584784,0.4598555365903255,0.9625631252211393,0.0,1.0,0.4678039898912517,False
noise,3.2437464635937765,recall_region_2,λ=0,divtree_lambda0,504,0.4040904857415216,0.4598555365903255,0.9625631252211393,0.0,1.0,0.4678039898912517,False
data_size,8971.298187393322,recall_region_2,TwoStep (recall),twostep_recall,522,0.39700611304005246,0.45975847989401164,1.0,0.0,1.0,0.46821671193528636,False
data_size,8971.298187393322,fnr_region_2,TwoStep (recall),twostep_recall,522,0.6029938869599476,0.4597584798940116,1.0,0.0,1.0,0.4682167119352864,False
dispersion,0.21114977730367337,fnr_region_2,λ=2,divtree_lambda2_region2,1011,0.5589795940227862,0.45970501669173447,1.0,0.0,1.0,0.46770664313895816,False
dispersion,0.21114977730367337,recall_region_2,λ=2,divtree_lambda2_region2,1011,0.4410204059772137,0.45970501669173447,1.0,0.0,1.0,0.46770664313895816,False
noise,0.0032470703266739244,recall_region_2,λ=4,divtree_lambda4_region2,516,0.4885400063786525,0.4596154987218429,0.9860014619883041,0.0,1.0,0.45962939764688054,False
noise,0.0032470703266739244,fnr_region_2,λ=4,divtree_lambda4_region2,516,0.5114599936213475,0.4596154987218428,0.9860014619883041,0.0,1.0,0.45962939764688054,False
data_size,2253.5423055237598,fnr_region_2,λ=2,divtree_lambda2_region2,502,0.5421913709820776,0.4595299768659537,0.9723091976516633,0.0,1.0,0.4643323767479587,False
data_size,2253.5423055237598,recall_region_2,λ=2,divtree_lambda2_region2,502,0.4578086290179224,0.4595299768659537,0.9723091976516635,0.0,1.0,0.4643323767479587,False
data_size,1129.460187950577,fnr_region_2,λ=0,divtree_lambda0,483,0.5628773970438874,0.45947984450591806,0.9624598763015736,0.0,1.0,0.46755311465612187,False
data_size,1129.460187950577,recall_region_2,λ=0,divtree_lambda0,483,0.43712260295611266,0.45947984450591806,0.9624598763015737,0.0,1.0,0.46755311465612187,False
noise,0.0051459082904443,fnr_region_2,TwoStep (tuned),twostep_tuned,475,0.6062531379017326,0.45946052958001216,1.0,0.0,1.0,0.46519416601509667,False
noise,0.0051459082904443,recall_region_2,TwoStep (tuned),twostep_tuned,475,0.3937468620982673,0.45946052958001216,1.0,0.0,1.0,0.46519416601509667,False
data_size,35714.5241825939,fnr_region_2,λ=4,divtree_lambda4_region2,513,0.542975200886001,0.4593677932765925,1.0,0.0,1.0,0.46165409345198155,False
data_size,35714.5241825939,recall_region_2,λ=4,divtree_lambda4_region2,513,0.4570247991139989,0.4593677932765925,1.0,0.0,1.0,0.4616540934519816,False
noise,1.2915350821512999,fnr_region_2,λ=4,divtree_lambda4_region2,493,0.5620104003283329,0.4592824773945617,0.9901119402985075,0.0,1.0,0.45962939764688054,False
noise,1.2915350821512999,recall_region_2,λ=4,divtree_lambda4_region2,493,0.43798959967166706,0.4592824773945617,0.9901119402985075,0.0,1.0,0.45962939764688054,False
data_size,7126.183958196354,recall_region_2,λ=2,divtree_lambda2_region2,503,0.47302694456346633,0.45928153024012236,0.9916045652745931,0.0,1.0,0.4643323767479587,False
data_size,7126.183958196354,fnr_region_2,λ=2,divtree_lambda2_region2,503,0.5269730554365336,0.4592815302401223,0.9916045652745931,0.0,1.0,0.4643323767479587,False
data_size,11294.15008639454,fnr_region_2,λ=0,divtree_lambda0,495,0.5590695051201611,0.45910926385836526,1.0,0.0,1.0,0.46755311465612187,False
data_size,11294.15008639454,recall_region_2,λ=0,divtree_lambda0,495,0.44093049487983893,0.45910926385836526,1.0,0.0,1.0,0.46755311465612187,False
data_size,22534.52162028631,fnr_region_2,λ=0,divtree_lambda0,494,0.5201466413085858,0.45908800351230916,1.0,0.0,1.0,0.46755311465612187,False
data_size,22534.52162028631,recall_region_2,λ=0,divtree_lambda0,494,0.47985335869141427,0.45908800351230916,1.0,0.0,1.0,0.46755311465612187,False
dispersion,0.330466384177277,fnr_region_2,TwoStep (recall),twostep_recall,1021,0.6177158803740116,0.45897207016348357,1.0,0.0,1.0,0.46454373110690567,False
dispersion,0.330466384177277,recall_region_2,TwoStep (recall),twostep_recall,1021,0.38228411962598835,0.45897207016348357,1.0,0.0,1.0,0.46454373110690567,False
data_size,1790.0594419330469,fnr_region_2,λ=0,divtree_lambda0,499,0.5851417705374472,0.45897024783437074,0.9528388278388278,0.0,1.0,0.46755311465612187,False
data_size,1790.0594419330469,recall_region_2,λ=0,divtree_lambda0,499,0.41485822946255285,0.45897024783437074,0.9528388278388278,0.0,1.0,0.46755311465612187,False
dispersion,0.6470417138878943,fnr_region_2,λ=0,divtree_lambda0,768,0.5573960981774592,0.4589421993854215,0.9946175977413437,0.0,1.0,0.472027492752479,False
dispersion,0.6470417138878943,recall_region_2,λ=0,divtree_lambda0,768,0.4426039018225409,0.4589421993854215,0.9946175977413437,0.0,1.0,0.472027492752479,False
dispersion,0.028130383551941408,fnr_region_2,λ=8,divtree_lambda8_region2,73,0.42084251924120086,0.458903845075771,0.9201331114808652,0.0,1.0,0.4649339863645606,False
dispersion,0.028130383551941408,recall_region_2,λ=8,divtree_lambda8_region2,73,0.5791574807587992,0.458903845075771,0.9201331114808652,0.0,1.0,0.4649339863645606,False
data_size,8971.298187393322,fnr_region_2,λ=2,divtree_lambda2_region2,522,0.5490115392608905,0.4588396155511499,0.9956300162087266,0.0,1.0,0.4643323767479587,False
data_size,8971.298187393322,recall_region_2,λ=2,divtree_lambda2_region2,522,0.4509884607391094,0.4588396155511499,0.9956300162087266,0.0,1.0,0.4643323767479587,False
dispersion,0.1687805109426452,recall_region_2,λ=8,divtree_lambda8_region2,880,0.4614117717561877,0.45875735186922256,0.9692818865695918,0.0,1.0,0.4649339863645606,False
dispersion,0.1687805109426452,fnr_region_2,λ=8,divtree_lambda8_region2,880,0.5385882282438123,0.4587573518692225,0.9692818865695918,0.0,1.0,0.4649339863645606,False
dispersion,0.264155074578139,fnr_region_2,TwoStep (recall),twostep_recall,1025,0.6282440866274618,0.458707660047043,1.0,0.0,1.0,0.46454373110690567,False
dispersion,0.264155074578139,recall_region_2,TwoStep (recall),twostep_recall,1025,0.37175591337253827,0.45870766004704294,1.0,0.0,1.0,0.46454373110690567,False
noise,0.32448540397292847,recall_region_2,TwoStep (tuned),twostep_tuned,536,0.4034699023709717,0.45868287619343706,1.0,0.0,1.0,0.46519416601509667,False
noise,0.32448540397292847,fnr_region_2,TwoStep (tuned),twostep_tuned,536,0.5965300976290282,0.458682876193437,1.0,0.0,1.0,0.46519416601509667,False
noise,0.002048902761431835,fnr_region_2,λ=0,divtree_lambda0,520,0.5627909383710804,0.4585435385446403,0.9930452326887963,0.0,1.0,0.4678039898912517,False
noise,0.002048902761431835,recall_region_2,λ=0,divtree_lambda0,520,0.4372090616289196,0.4585435385446403,0.9930452326887962,0.0,1.0,0.4678039898912517,False
dispersion,0.06890472051252551,fnr_region_2,TwoStep (recall),twostep_recall,378,0.5425948658983772,0.45848574117874885,1.0,0.0,1.0,0.46454373110690567,False
dispersion,0.06890472051252551,recall_region_2,TwoStep (recall),twostep_recall,378,0.4574051341016228,0.45848574117874885,1.0,0.0,1.0,0.46454373110690567,False
data_size,3571.5952849281794,recall_region_2,λ=2,divtree_lambda2_region2,513,0.4597957476958901,0.45848343255232243,0.9616613418530351,0.0,1.0,0.4643323767479587,False
data_size,3571.5952849281794,fnr_region_2,λ=2,divtree_lambda2_region2,513,0.5402042523041098,0.4584834325523224,0.9616613418530351,0.0,1.0,0.4643323767479587,False
data_size,35714.5241825939,fnr_region_2,λ=8,divtree_lambda8_region2,513,0.5395485824525212,0.45847974705777794,0.9958932238193019,0.0,1.0,0.4607771654598311,False
data_size,35714.5241825939,recall_region_2,λ=8,divtree_lambda8_region2,513,0.4604514175474787,0.4584797470577779,0.9958932238193019,0.0,1.0,0.4607771654598311,False
noise,0.03245961994046289,fnr_region_2,λ=4,divtree_lambda4_region2,508,0.5106024769081928,0.45841376860728544,0.9721268836242212,0.0,1.0,0.45962939764688054,False
noise,0.03245961994046289,recall_region_2,λ=4,divtree_lambda4_region2,508,0.4893975230918072,0.45841376860728544,0.9721268836242212,0.0,1.0,0.45962939764688054,False
dispersion,0.264155074578139,fnr_region_2,λ=4,divtree_lambda4_region2,1025,0.5457304068021064,0.4583868044232941,0.9920508744038156,0.0,1.0,0.46444913408922456,False
dispersion,0.264155074578139,recall_region_2,λ=4,divtree_lambda4_region2,1025,0.45426959319789373,0.4583868044232941,0.9920508744038156,0.0,1.0,0.4644491340892246,False
data_size,89709.39328288496,fnr_region_2,λ=8,divtree_lambda8_region2,509,0.5201643814022232,0.4581950538117178,0.9967354400626796,0.0,1.0,0.4607771654598311,False
data_size,89709.39328288496,recall_region_2,λ=8,divtree_lambda8_region2,509,0.4798356185977768,0.4581950538117178,0.9967354400626796,0.0,1.0,0.4607771654598311,False
data_size,17899.87838123264,recall_region_2,λ=4,divtree_lambda4_region2,497,0.44801883017167393,0.4580688391753743,1.0,0.0,1.0,0.4616540934519816,False
data_size,17899.87838123264,fnr_region_2,λ=4,divtree_lambda4_region2,497,0.551981169828326,0.4580688391753742,1.0,0.0,1.0,0.46165409345198155,False
noise,0.0012928585165887505,fnr_region_2,λ=0,divtree_lambda0,506,0.5335888885928344,0.45801100443516857,0.9996328478766369,0.0,1.0,0.4678039898912517,False
noise,0.0012928585165887505,recall_region_2,λ=0,divtree_lambda0,506,0.4664111114071657,0.45801100443516857,0.9996328478766369,0.0,1.0,0.4678039898912517,False
noise,8.146810152884804,fnr_region_2,λ=0,divtree_lambda0,494,0.6209161574493681,0.4578574872650828,0.9444969270611883,0.0,1.0,0.4678039898912517,False
noise,8.146810152884804,recall_region_2,λ=0,divtree_lambda0,494,0.3790838425506319,0.4578574872650828,0.9444969270611883,0.0,1.0,0.4678039898912517,False
noise,0.00815515817940046,fnr_region_2,λ=4,divtree_lambda4_region2,533,0.5061722996530797,0.45783355278150034,0.9672131147540983,0.0,1.0,0.45962939764688054,False
noise,0.00815515817940046,recall_region_2,λ=4,divtree_lambda4_region2,533,0.49382770034692025,0.45783355278150034,0.9672131147540983,0.0,1.0,0.45962939764688054,False
noise,0.12919760763693183,fnr_region_2,λ=4,divtree_lambda4_region2,498,0.5298473319622641,0.45779884447777736,0.9746130355648677,0.0,1.0,0.45962939764688054,False
noise,0.12919760763693183,recall_region_2,λ=4,divtree_lambda4_region2,498,0.47015266803773587,0.4577988444777773,0.9746130355648677,0.0,1.0,0.45962939764688054,False
dispersion,0.13491305194743766,fnr_region_2,TwoStep (recall),twostep_recall,768,0.6197056012691058,0.4577828068822869,1.0,0.0,1.0,0.46454373110690567,False
dispersion,0.13491305194743766,recall_region_2,TwoStep (recall),twostep_recall,768,0.3802943987308942,0.4577828068822869,1.0,0.0,1.0,0.46454373110690567,False
data_size,22534.52162028631,fnr_region_2,λ=2,divtree_lambda2_region2,494,0.5142631831069342,0.45774615976049077,0.996281750110116,0.0,1.0,0.4643323767479587,False
data_size,22534.52162028631,recall_region_2,λ=2,divtree_lambda2_region2,494,0.48573681689306586,0.45774615976049077,0.996281750110116,0.0,1.0,0.4643323767479587,False
noise,0.514239595217779,fnr_region_2,λ=4,divtree_lambda4_region2,458,0.4883896287401891,0.45757848448776633,0.9687381669341315,0.0,1.0,0.45962939764688054,False
noise,0.514239595217779,recall_region_2,λ=4,divtree_lambda4_region2,458,0.5116103712598109,0.45757848448776633,0.9687381669341315,0.0,1.0,0.45962939764688054,False
data_size,44961.74220908192,fnr_region_2,λ=2,divtree_lambda2_region2,513,0.5195878143594188,0.4575754843828345,0.9963336388634281,0.0,1.0,0.4643323767479587,False
data_size,44961.74220908192,recall_region_2,λ=2,divtree_lambda2_region2,513,0.48041218564058114,0.4575754843828345,0.9963336388634281,0.0,1.0,0.4643323767479587,False
noise,0.2047504283424231,fnr_region_2,λ=4,divtree_lambda4_region2,476,0.5327140309970281,0.45757296771363076,0.9883667565107369,0.0,1.0,0.45962939764688054,False
noise,0.2047504283424231,recall_region_2,λ=4,divtree_lambda4_region2,476,0.467285969002972,0.4575729677136307,0.9883667565107369,0.0,1.0,0.45962939764688054,False
data_size,44961.74220908192,fnr_region_2,λ=4,divtree_lambda4_region2,513,0.5154190257521414,0.457571390767413,0.9919210053859964,0.0,1.0,0.46165409345198155,False
data_size,44961.74220908192,recall_region_2,λ=4,divtree_lambda4_region2,513,0.4845809742478587,0.457571390767413,0.9919210053859964,0.0,1.0,0.4616540934519816,False
data_size,2837.030326379124,fnr_region_2,λ=0,divtree_lambda0,555,0.5735357035987871,0.4574332631583385,0.9773412019660773,0.0,1.0,0.46755311465612187,False
data_size,2837.030326379124,recall_region_2,λ=0,divtree_lambda0,555,0.42646429640121286,0.4574332631583385,0.9773412019660773,0.0,1.0,0.46755311465612187,False
dispersion,0.4134239376079035,fnr_region_2,λ=0,divtree_lambda0,917,0.566903291213714,0.45741270533631917,0.9936268829663963,0.0,1.0,0.472027492752479,False
dispersion,0.4134239376079035,recall_region_2,λ=0,divtree_lambda0,917,0.43309670878628603,0.45741270533631917,0.9936268829663963,0.0,1.0,0.472027492752479,False
dispersion,0.10784142958281023,fnr_region_2,λ=2,divtree_lambda2_region2,621,0.5024238817897915,0.457341046882827,0.9771689497716894,0.0,1.0,0.46770664313895816,False
dispersion,0.10784142958281023,recall_region_2,λ=2,divtree_lambda2_region2,621,0.4975761182102086,0.457341046882827,0.9771689497716896,0.0,1.0,0.46770664313895816,False
noise,0.00815515817940046,fnr_region_2,λ=8,divtree_lambda8_region2,533,0.5077939796045978,0.457270259884774,0.962640385056154,0.0,1.0,0.4575199543635616,False
noise,0.00815515817940046,recall_region_2,λ=8,divtree_lambda8_region2,533,0.4922060203954022,0.457270259884774,0.962640385056154,0.0,1.0,0.4575199543635616,False
dispersion,0.03519200285202227,fnr_region_2,λ=8,divtree_lambda8_region2,102,0.4997908225524262,0.45725540212079013,0.9524580615097857,0.0,1.0,0.4649339863645606,False
dispersion,0.03519200285202227,recall_region_2,λ=8,divtree_lambda8_region2,102,0.5002091774475739,0.45725540212079013,0.9524580615097856,0.0,1.0,0.4649339863645606,False
data_size,56603.25340302813,fnr_region_2,TwoStep (recall),twostep_recall,513,0.5914001292398914,0.4572470443612139,1.0,0.0,1.0,0.4682167119352864,False
data_size,56603.25340302813,recall_region_2,TwoStep (recall),twostep_recall,513,0.4085998707601086,0.4572470443612139,1.0,0.0,1.0,0.46821671193528636,False
dispersion,0.08620199281382501,fnr_region_2,TwoStep (tuned),twostep_tuned,463,0.5684508830054251,0.45722728391614176,0.9995917670919621,0.0,1.0,0.45795869417439905,False
dispersion,0.08620199281382501,recall_region_2,TwoStep (tuned),twostep_tuned,463,0.43154911699457493,0.45722728391614176,0.9995917670919621,0.0,1.0,0.45795869417439905,False
data_size,11294.15008639454,recall_region_2,TwoStep (recall),twostep_recall,495,0.3928339935008362,0.4570509830692809,1.0,0.0,1.0,0.46821671193528636,False
data_size,11294.15008639454,fnr_region_2,TwoStep (recall),twostep_recall,495,0.6071660064991639,0.4570509830692808,1.0,0.0,1.0,0.4682167119352864,False
noise,0.0051459082904443,fnr_region_2,λ=0,divtree_lambda0,475,0.550615659037343,0.45698121330399566,1.0,0.0,1.0,0.4678039898912517,False
noise,0.0051459082904443,recall_region_2,λ=0,divtree_lambda0,475,0.4493843409626571,0.45698121330399566,1.0,0.0,1.0,0.4678039898912517,False
noise,0.2047504283424231,recall_region_2,λ=2,divtree_lambda2_region2,476,0.4644225566188747,0.4568583042898235,0.998333805180728,0.0,1.0,0.4617353153248416,False
noise,0.2047504283424231,fnr_region_2,λ=2,divtree_lambda2_region2,476,0.5355774433811253,0.4568583042898234,0.998333805180728,0.0,1.0,0.4617353153248416,False
noise,0.12919760763693183,fnr_region_2,λ=8,divtree_lambda8_region2,498,0.5211298691378283,0.45685673288112194,0.9639313151637096,0.0,1.0,0.4575199543635616,False
noise,0.12919760763693183,recall_region_2,λ=8,divtree_lambda8_region2,498,0.4788701308621718,0.4568567328811219,0.9639313151637096,0.0,1.0,0.4575199543635616,False
data_size,22534.52162028631,fnr_region_2,λ=8,divtree_lambda8_region2,494,0.4997899267551336,0.4567987432898488,0.98711583591407,0.0,1.0,0.4607771654598311,False
data_size,22534.52162028631,recall_region_2,λ=8,divtree_lambda8_region2,494,0.5002100732448664,0.45679874328984876,0.98711583591407,0.0,1.0,0.4607771654598311,False
dispersion,0.03519200285202227,fnr_region_2,λ=4,divtree_lambda4_region2,102,0.4929984260750971,0.45677813876204226,0.9698829927488464,0.0,1.0,0.46444913408922456,False
dispersion,0.03519200285202227,recall_region_2,λ=4,divtree_lambda4_region2,102,0.5070015739249029,0.45677813876204226,0.9698829927488464,0.0,1.0,0.4644491340892246,False
noise,0.002048902761431835,fnr_region_2,TwoStep (tuned),twostep_tuned,520,0.6105264978193832,0.45674912950065033,0.9996471862959184,0.0,1.0,0.46519416601509667,False
noise,0.002048902761431835,recall_region_2,TwoStep (tuned),twostep_tuned,520,0.38947350218061677,0.45674912950065033,0.9996471862959184,0.0,1.0,0.46519416601509667,False
noise,5.140640682151394,recall_region_2,λ=2,divtree_lambda2_region2,454,0.40550280043473236,0.45674214316396483,0.9997270742358079,0.0,1.0,0.4617353153248416,False
noise,5.140640682151394,fnr_region_2,λ=2,divtree_lambda2_region2,454,0.5944971995652676,0.4567421431639648,0.9997270742358079,0.0,1.0,0.4617353153248416,False
noise,0.0032470703266739244,recall_region_2,λ=8,divtree_lambda8_region2,516,0.49261357978157366,0.4566802418969846,0.9716269841269841,0.0,1.0,0.4575199543635616,False
noise,0.0032470703266739244,fnr_region_2,λ=8,divtree_lambda8_region2,516,0.5073864202184263,0.45668024189698453,0.9716269841269841,0.0,1.0,0.4575199543635616,False
noise,2.046805402410199,fnr_region_2,TwoStep (tuned),twostep_tuned,507,0.5794325310651715,0.45664203667388714,0.9980695638622129,0.0,1.0,0.46519416601509667,False
noise,2.046805402410199,recall_region_2,TwoStep (tuned),twostep_tuned,507,0.4205674689348287,0.45664203667388714,0.9980695638622129,0.0,1.0,0.46519416601509667,False
data_size,89709.39328288496,fnr_region_2,TwoStep (tuned),twostep_tuned,509,0.5759770253342109,0.4566386731054163,0.9999567548866978,0.0,1.0,0.45724077172614974,False
data_size,89709.39328288496,recall_region_2,TwoStep (tuned),twostep_tuned,509,0.4240229746657891,0.4566386731054163,0.9999567548866978,0.0,1.0,0.45724077172614974,False
data_size,5660.551766902119,fnr_region_2,λ=2,divtree_lambda2_region2,477,0.5233045257436246,0.4565885978663189,0.9795158286778398,0.0,1.0,0.4643323767479587,False
data_size,5660.551766902119,recall_region_2,λ=2,divtree_lambda2_region2,477,0.4766954742563754,0.4565885978663189,0.9795158286778398,0.0,1.0,0.4643323767479587,False
data_size,1790.0594419330469,fnr_region_2,TwoStep (recall),twostep_recall,499,0.6072844255579335,0.45656301864649884,1.0,0.0,1.0,0.4682167119352864,False
data_size,1790.0594419330469,recall_region_2,TwoStep (recall),twostep_recall,499,0.39271557444206645,0.45656301864649884,1.0,0.0,1.0,0.46821671193528636,False
dispersion,0.21114977730367337,fnr_region_2,λ=4,divtree_lambda4_region2,1011,0.5591399679242026,0.45656275180098066,0.9941747353180708,0.0,1.0,0.46444913408922456,False
dispersion,0.21114977730367337,recall_region_2,λ=4,divtree_lambda4_region2,1011,0.4408600320757973,0.45656275180098066,0.9941747353180708,0.0,1.0,0.4644491340892246,False
data_size,11294.15008639454,fnr_region_2,λ=2,divtree_lambda2_region2,495,0.5497134794848365,0.45656254735797597,0.9962095057424853,0.0,1.0,0.4643323767479587,False
data_size,11294.15008639454,recall_region_2,λ=2,divtree_lambda2_region2,495,0.45028652051516355,0.45656254735797586,0.9962095057424853,0.0,1.0,0.4643323767479587,False
noise,0.08152374553859773,fnr_region_2,λ=4,divtree_lambda4_region2,507,0.5145693841221832,0.4564504899640084,0.9792920097107873,0.0,1.0,0.45962939764688054,False
noise,0.08152374553859773,recall_region_2,λ=4,divtree_lambda4_region2,507,0.4854306158778167,0.45645048996400833,0.9792920097107874,0.0,1.0,0.45962939764688054,False
dispersion,0.03519200285202227,fnr_region_2,TwoStep (recall),twostep_recall,102,0.49697998484102834,0.45633156654454066,0.9998451692815855,0.0,1.0,0.46454373110690567,False
dispersion,0.03519200285202227,recall_region_2,TwoStep (recall),twostep_recall,102,0.5030200151589717,0.45633156654454066,0.9998451692815855,0.0,1.0,0.46454373110690567,False
noise,0.05144151821540545,fnr_region_2,TwoStep (recall),twostep_recall,502,0.64624224450922,0.4563179679899836,1.0,0.0,1.0,0.4717900250831958,False
noise,0.05144151821540545,recall_region_2,TwoStep (recall),twostep_recall,502,0.3537577554907801,0.4563179679899836,1.0,0.0,1.0,0.4717900250831959,False
noise,0.32448540397292847,fnr_region_2,λ=2,divtree_lambda2_region2,536,0.5306016306137483,0.4561650924592929,0.9846960581844303,0.0,1.0,0.4617353153248416,False
noise,0.32448540397292847,recall_region_2,λ=2,divtree_lambda2_region2,536,0.4693983693862518,0.4561650924592929,0.9846960581844303,0.0,1.0,0.4617353153248416,False
dispersion,0.264155074578139,recall_region_2,λ=8,divtree_lambda8_region2,1025,0.45810141922209313,0.45615103386942785,0.9712230215827338,0.0,1.0,0.4649339863645606,False
dispersion,0.264155074578139,fnr_region_2,λ=8,divtree_lambda8_region2,1025,0.5418985807779068,0.4561510338694278,0.9712230215827338,0.0,1.0,0.4649339863645606,False
dispersion,0.330466384177277,fnr_region_2,λ=4,divtree_lambda4_region2,1021,0.5509751762468396,0.4561269100279751,0.9882260596546311,0.0,1.0,0.46444913408922456,False
dispersion,0.330466384177277,recall_region_2,λ=4,divtree_lambda4_region2,1021,0.4490248237531604,0.4561269100279751,0.9882260596546311,0.0,1.0,0.4644491340892246,False
data_size,7126.183958196354,fnr_region_2,λ=4,divtree_lambda4_region2,503,0.5180465515835352,0.45606943986126086,0.9592128643621378,0.0,1.0,0.46165409345198155,False
data_size,7126.183958196354,recall_region_2,λ=4,divtree_lambda4_region2,503,0.48195344841646476,0.45606943986126086,0.9592128643621378,0.0,1.0,0.4616540934519816,False
noise,0.03245961994046289,fnr_region_2,λ=8,divtree_lambda8_region2,508,0.5053110691082978,0.4559817778356079,0.9644148079176431,0.0,1.0,0.4575199543635616,False
noise,0.03245961994046289,recall_region_2,λ=8,divtree_lambda8_region2,508,0.49468893089170224,0.4559817778356079,0.9644148079176431,0.0,1.0,0.4575199543635616,False
noise,0.05144151821540545,fnr_region_2,λ=0,divtree_lambda0,502,0.5638584406146948,0.4559640531854301,0.9966155217179934,0.0,1.0,0.4678039898912517,False
noise,0.05144151821540545,recall_region_2,λ=0,divtree_lambda0,502,0.43614155938530524,0.4559640531854301,0.9966155217179935,0.0,1.0,0.4678039898912517,False
data_size,5660.551766902119,fnr_region_2,λ=4,divtree_lambda4_region2,477,0.5159706757786837,0.4558725989752294,0.9559748427672956,0.0,1.0,0.46165409345198155,False
data_size,5660.551766902119,recall_region_2,λ=4,divtree_lambda4_region2,477,0.4840293242213163,0.4558725989752294,0.9559748427672956,0.0,1.0,0.4616540934519816,False
data_size,22534.52162028631,fnr_region_2,λ=4,divtree_lambda4_region2,494,0.5088486355478012,0.45584914735705273,0.9889059157111246,0.0,1.0,0.46165409345198155,False
data_size,22534.52162028631,recall_region_2,λ=4,divtree_lambda4_region2,494,0.49115136445219865,0.45584914735705273,0.9889059157111247,0.0,1.0,0.4616540934519816,False
data_size,2253.5423055237598,fnr_region_2,TwoStep (recall),twostep_recall,502,0.5881490713254595,0.45574346306826463,1.0,0.0,1.0,0.4682167119352864,False
data_size,2253.5423055237598,recall_region_2,TwoStep (recall),twostep_recall,502,0.41185092867454054,0.45574346306826463,1.0,0.0,1.0,0.46821671193528636,False
data_size,17899.87838123264,fnr_region_2,λ=8,divtree_lambda8_region2,497,0.5513246509009366,0.45559099169812634,0.9957035445757251,0.0,1.0,0.4607771654598311,False
data_size,17899.87838123264,recall_region_2,λ=8,divtree_lambda8_region2,497,0.44867534909906354,0.45559099169812634,0.9957035445757251,0.0,1.0,0.4607771654598311,False
noise,0.514239595217779,fnr_region_2,λ=8,divtree_lambda8_region2,458,0.4886053045038778,0.45554381113481407,0.9630876446964328,0.0,1.0,0.4575199543635616,False
noise,0.514239595217779,recall_region_2,λ=8,divtree_lambda8_region2,458,0.5113946954961223,0.45554381113481407,0.9630876446964328,0.0,1.0,0.4575199543635616,False
data_size,2253.5423055237598,fnr_region_2,λ=4,divtree_lambda4_region2,502,0.5439138417419482,0.4554860256691452,0.9534877457581471,0.0,1.0,0.46165409345198155,False
data_size,2253.5423055237598,recall_region_2,λ=4,divtree_lambda4_region2,502,0.4560861582580517,0.4554860256691452,0.9534877457581471,0.0,1.0,0.4616540934519816,False
noise,0.020482034030709487,fnr_region_2,λ=2,divtree_lambda2_region2,511,0.5485601434803388,0.45542605282750215,0.9974269621945784,0.0,1.0,0.4617353153248416,False
noise,0.020482034030709487,recall_region_2,λ=2,divtree_lambda2_region2,511,0.4514398565196613,0.4554260528275021,0.9974269621945784,0.0,1.0,0.4617353153248416,False
